all_pOx,max_pOx,correct,gal_Index,num_cand
"[0.0494384  0.06374484 0.16354558 0.06577572 0.05395857 0.31248168
 0.14516749 0.10833082]",0.3124816758573177,False,2771840.0,43
"[0.07458087 0.0345961  0.0165286  0.54231488 0.02572139 0.03687641
 0.01533271 0.02939979 0.0320107  0.18058778]",0.5423148767240397,True,1914472.0,42
"[0.20344998 0.01037168 0.64128576 0.03859142 0.01444534 0.01041606
 0.01619419 0.01927154 0.01577207]",0.6412857647476038,True,3445314.0,54
"[0.02880166 0.04720676 0.01190878 0.0944092  0.74230375 0.03324195
 0.01187723]",0.7423037462572716,True,2097642.0,62
[0.97358943 0.01225893],0.9735894332468779,True,2563988.0,27
"[0.19834276 0.03907552 0.03810105 0.08009152 0.0247019  0.56781064
 0.01973764 0.02226151]",0.5678106396800872,True,5646857.0,38
"[0.15281734 0.12093951 0.08771959 0.01189298 0.03851854 0.02185526
 0.51703507 0.01902378]",0.5170350686698825,True,6315974.0,65
[0.98943783],0.989437829472202,True,1882767.0,39
[0.24633508 0.07102558 0.01356245 0.48941092 0.12018067 0.03820043],0.48941091745133364,False,132635.0,50
[0.0370733  0.11059061 0.01471751 0.1008279  0.34017772 0.36871705],0.36871704795973753,False,6667056.0,55
[0.03159637 0.95574469],0.9557446898299672,True,3088857.0,41
"[0.238732   0.0272979  0.02258836 0.49483097 0.01684503 0.03371701
 0.01949274 0.07696552 0.01465063 0.03015055]",0.49483096518457187,True,3401092.0,49
[0.69767571 0.27705365],0.697675711859703,False,1237298.0,44
"[0.0376789  0.22473411 0.06951366 0.06673121 0.0637348  0.01870365
 0.13636893 0.02689862 0.22795345 0.03957305 0.03090085]",0.22795345444455306,True,5741952.0,69
"[0.41418874 0.36894568 0.03108852 0.05811698 0.07154237 0.03851656
 0.01041588]",0.41418873675706974,False,6942555.0,39
[0.98074447],0.9807444676127859,True,1320400.0,33
[0.05195809 0.0383272  0.86524896 0.02337883],0.8652489631373405,True,1091974.0,32
"[0.04610118 0.46795148 0.0578903  0.09070538 0.0273144  0.01597793
 0.27288529]",0.4679514814571592,True,5494856.0,51
[0.14411159 0.01901541 0.72657976 0.04496574 0.02871739 0.01664329],0.7265797621875971,False,661762.0,39
[0.92817139 0.05064928],0.9281713866361674,True,1525208.0,38
"[0.01674944 0.12326706 0.09325692 0.10816665 0.01104656 0.09824205
 0.49849803 0.01925113]",0.49849803098737605,True,6130727.0,37
[0.09937831 0.06648963 0.03453262 0.78585242],0.7858524160634772,False,85112.0,45
[0.02451778 0.02809074 0.34857726 0.0101209  0.56587949],0.5658794890540753,True,5598451.0,39
"[0.0162946  0.04998089 0.04116034 0.05331158 0.02102353 0.71004442
 0.03647894 0.04287776]",0.7100444162043137,True,5858089.0,47
[0.1109712  0.34930717 0.13267594 0.07840685 0.20915689 0.05977577],0.3493071658897729,False,2055016.0,60
[0.05084696 0.03774995 0.43014825 0.04283744 0.40242003 0.02405572],0.43014825028794873,True,2891789.0,41
[0.01197809 0.0556274  0.01041731 0.01252204 0.87688914],0.8768891436218254,False,3804668.0,69
"[0.01366558 0.28453294 0.4756842  0.02094366 0.13838118 0.02285116
 0.02841541]",0.4756841988241357,False,798240.0,47
"[0.01528232 0.03061203 0.01002058 0.13622332 0.06020172 0.03770224
 0.70528641]",0.7052864068088206,True,6018110.0,35
"[0.01742513 0.02648959 0.03380937 0.20540473 0.05431999 0.1956853
 0.46233085]",0.4623308476486913,True,4565738.0,50
[0.0297054  0.08970283 0.15202868 0.68422497 0.02767434],0.684224971745717,True,6354933.0,52
[0.04166717 0.13957675 0.57138164 0.10074224 0.08466881 0.03797783],0.5713816373587873,True,3181358.0,45
[0.05778005 0.70382063 0.01747184 0.03039994 0.01289191 0.15084597],0.7038206343337841,True,1145271.0,45
[0.02652427 0.81384964 0.04028001 0.01581561 0.08223032 0.01778742],0.8138496362913726,True,1208009.0,50
"[0.36495655 0.02337367 0.14485661 0.01483912 0.20108636 0.11476708
 0.01796735 0.05627904 0.04658872]",0.3649565528845511,False,5033623.0,50
[0.98579704],0.9857970377326698,True,3431258.0,32
[0.21091575 0.03153811 0.73025746 0.01395884],0.7302574593421753,True,4193097.0,31
[0.15522712 0.62806943 0.02183562 0.07394447 0.03259978 0.07223801],0.6280694325437125,True,1305339.0,29
[0.81489445 0.0208571  0.14662019],0.8148944495722054,True,754773.0,34
"[0.31965585 0.33249673 0.2287314  0.03330523 0.02469148 0.01644316
 0.02981314]",0.3324967290002183,True,3256577.0,40
[0.48342665 0.4903611  0.01759517],0.4903611015451177,False,3944336.0,33
[0.05642458 0.55275961 0.26328257 0.10400651],0.5527596146474884,False,4909228.0,50
[0.92337795 0.05122443],0.9233779486046481,False,5459607.0,34
[0.36176009 0.21815457 0.3728401  0.02991269],0.3728401031787386,False,1359542.0,43
[0.27487195 0.02610857 0.27432047 0.37333836 0.01345351 0.01676654],0.3733383641345204,True,5550110.0,23
"[0.09530341 0.01191684 0.01128975 0.03090685 0.0196953  0.07641909
 0.06356839 0.50827977 0.03896545 0.03602592 0.01408859 0.06389435]",0.5082797733865916,True,2625116.0,46
[0.01893752 0.03667361 0.01226144 0.0118097  0.90812083],0.9081208298629345,True,2404387.0,40
"[0.06900551 0.13154964 0.04313853 0.27471564 0.24773985 0.06567063
 0.03888151 0.09556434]",0.27471563559994566,False,828822.0,44
[0.14757908 0.80280517 0.03470347],0.8028051742090003,True,1730120.0,35
"[0.64154314 0.01071721 0.0672251  0.02428747 0.04406848 0.02548217
 0.06219745 0.07551436 0.01687586 0.01026983]",0.6415431408795421,True,333461.0,36
[0.05439326 0.84150356 0.01733619 0.06489479],0.8415035597977462,True,4970787.0,48
[0.01410333 0.62208585 0.31376522 0.01422619 0.01031518],0.6220858485003037,True,1647520.0,51
"[0.39088882 0.12997539 0.11232662 0.059628   0.13430843 0.01115623
 0.05476542 0.07397015]",0.390888815781474,True,233356.0,31
[0.21070403 0.23795282 0.36816181 0.14924481],0.3681618123852421,False,5970460.0,48
[0.25951437 0.46236939 0.01902589 0.0146235  0.22146863],0.46236939485652495,False,6375479.0,30
[0.32855321 0.59337904 0.01209873 0.02648375 0.01408199],0.5933790394679653,False,2409151.0,39
[0.21810568 0.64355075 0.10285013 0.01591923],0.6435507459058494,False,594967.0,47
"[0.12341098 0.14361323 0.21345346 0.01049895 0.01427563 0.38950101
 0.01378092 0.06826049]",0.3895010130099539,True,5895032.0,34
[0.04879721 0.61649721 0.08465411 0.01089636 0.19697491 0.02763805],0.6164972120975625,True,5458085.0,37
[0.02297469 0.89527076 0.03321393 0.01938214 0.01603204],0.8952707629354728,True,306775.0,36
[0.11609825 0.22921843 0.6326953 ],0.6326953001096064,False,162596.0,43
[0.28329208 0.02754077 0.12011645 0.01310017 0.53592943],0.5359294326485716,False,471689.0,33
[0.50279418 0.46687125 0.0192105 ],0.5027941764638258,False,4081702.0,42
[0.94542804 0.04819636],0.9454280442107232,False,4444463.0,46
[0.05523944 0.22450856 0.44029112 0.12556103 0.14083871],0.44029112199429754,True,4103164.0,37
[0.33313042 0.6514182 ],0.6514181973909963,False,3080099.0,41
"[0.09458593 0.01708985 0.08498886 0.12380465 0.36196569 0.05224387
 0.0536695  0.01216776 0.18842421]",0.3619656881592408,False,7541084.0,60
"[0.02893376 0.01768254 0.11375898 0.05694824 0.53108955 0.14199386
 0.09591718]",0.5310895503126708,True,6153349.0,47
[0.01532135 0.7906913  0.01730553 0.03122563 0.11550496 0.01033691],0.7906912971266693,False,2824442.0,46
[0.99045233],0.9904523336953952,True,2542659.0,46
[0.85314845 0.12093971],0.8531484546231535,True,2833239.0,38
[0.1731511  0.37471779 0.06928119 0.27513466 0.01485824 0.05154763],0.3747177857592665,False,428203.0,50
"[0.06112863 0.3049089  0.35054908 0.01892259 0.08355407 0.06169561
 0.09119234 0.01228711]",0.35054907897843607,True,3346579.0,32
[0.06164274 0.01800126 0.02443341 0.55227885 0.31972789],0.5522788467521947,True,5871487.0,40
[0.84526395 0.14618253],0.8452639483921633,True,7411398.0,43
"[0.06926034 0.01502368 0.4062867  0.01494565 0.01494783 0.08356937
 0.3345751  0.03842192]",0.4062867027295696,False,167481.0,50
"[0.04597708 0.02196575 0.01185991 0.46696803 0.08049394 0.29552212
 0.03279838]",0.46696803466131087,True,3071652.0,39
[0.84433575 0.03031278 0.02713749 0.02329543 0.0527747  0.01649951],0.8443357462206085,True,1022073.0,37
[0.72397787 0.25788112],0.7239778656771566,True,451755.0,34
"[0.18344575 0.07877575 0.23731928 0.1314955  0.22437879 0.03182927
 0.09856698]",0.23731928318320022,False,659639.0,42
[0.0391095  0.24507748 0.63744382 0.02522285 0.032953  ],0.6374438200640448,True,4037097.0,37
[0.02176498 0.5699363  0.01596815 0.37469031],0.5699362987483686,True,4117180.0,37
[0.02798107 0.05253229 0.05681464 0.76984517 0.06738143],0.7698451693760421,True,3855348.0,41
[0.14204943 0.55829457 0.15711689 0.02445518 0.10619872],0.5582945655756607,True,1337312.0,34
[0.79603759 0.0127134  0.12456288 0.018393   0.04111704],0.7960375875241515,False,4972666.0,37
"[0.01844798 0.06540052 0.15814137 0.06583407 0.05721302 0.01923127
 0.20993082 0.01127352 0.38087526]",0.3808752609695205,True,7564956.0,45
[0.18428108 0.06811966 0.0349247  0.02997342 0.65959665 0.01576101],0.659596650136132,False,61491.0,29
[0.02135879 0.60014483 0.33390579 0.0380922 ],0.6001448260021292,True,2329021.0,34
"[0.07230014 0.01592956 0.04052162 0.72504297 0.02263465 0.04509998
 0.0226457  0.03321511]",0.7250429653589685,True,4859309.0,42
"[0.04604859 0.04738459 0.09909342 0.42452518 0.01096281 0.03224475
 0.33343272]",0.42452518074070084,False,6863329.0,47
