all_pOx,max_pOx,correct,gal_Index,num_cand
[0.20990509 0.55501954 0.13067407 0.01627896 0.0457582  0.02505377],0.5550195385691226,True,1760701.0,38
"[0.01542804 0.31275948 0.22723289 0.01069331 0.18563542 0.19364526
 0.03980028]",0.31275947783116886,True,1058365.0,36
[0.04685455 0.63606685 0.02198303 0.01553733 0.189109   0.06595683],0.6360668497600557,True,1302019.0,48
[0.76306673 0.08557604 0.07332789 0.0294532  0.01407569],0.7630667284845288,True,1080198.0,39
"[0.05139708 0.19504617 0.0197047  0.31424636 0.03126925 0.20055594
 0.08820952 0.03869977 0.02571217]",0.3142463555615485,True,2795387.0,36
[0.09806737 0.89988312],0.8998831230818944,True,7681679.0,40
[0.03013869 0.94501609],0.9450160897661319,True,7366443.0,47
[0.06241022 0.92418047],0.9241804741058411,False,1403573.0,55
[0.01583733 0.03267964 0.53056243 0.35368491 0.03804099 0.01566511],0.5305624296384152,False,5773670.0,41
[0.98265892],0.9826589212020083,True,7754382.0,46
"[0.06096159 0.04720098 0.59329174 0.1637224  0.04515267 0.04962072
 0.01499363]",0.5932917413416556,True,2637878.0,42
"[0.01446519 0.01201253 0.05469616 0.01193958 0.06747286 0.40792866
 0.0921253  0.32506051]",0.4079286598988553,True,7262566.0,48
[0.03375278 0.01511957 0.01716825 0.01473833 0.03689286 0.8751967 ],0.8751967020586742,True,7682028.0,36
[0.15737404 0.51999887 0.10206679 0.17493946 0.03092945],0.5199988673542226,True,2919873.0,39
"[0.0220553  0.01983524 0.05078116 0.78774664 0.01273471 0.05738711
 0.01598407 0.02029894]",0.7877466446504511,True,4033770.0,41
"[0.01970398 0.02792439 0.04004653 0.08365231 0.04064886 0.0822281
 0.15995141 0.51688268]",0.5168826782077625,True,7736463.0,44
"[0.04545157 0.0206371  0.11684811 0.07444323 0.2458306  0.46180704
 0.02659303]",0.46180703604709533,True,6700802.0,41
[0.08498067 0.65690277 0.05677049 0.01049695 0.15396591],0.6569027667120241,True,3776220.0,41
"[0.02968589 0.08889756 0.13052342 0.16456373 0.02761522 0.25102677
 0.05283097 0.01131094 0.07258708 0.0104036  0.13296236]",0.25102677223965913,False,5278061.0,46
[0.0311095  0.95186711],0.9518671064355615,True,7043507.0,27
[0.02598171 0.01103359 0.80767679 0.01261144 0.02841467 0.09336341],0.8076767917267459,True,5472991.0,30
"[0.01300752 0.27592568 0.03287971 0.01018444 0.0153043  0.24938736
 0.25486566 0.12911653]",0.2759256791616226,True,2393002.0,44
"[0.01373678 0.02728028 0.02420102 0.59633886 0.04617628 0.05830668
 0.0138595  0.20106515]",0.5963388632310468,True,4981397.0,47
[0.98147934],0.9814793414142672,True,7758540.0,46
[0.99870048],0.9987004829446898,True,7753521.0,30
"[0.0562773  0.01256613 0.07849517 0.01837569 0.01064107 0.01960008
 0.762648  ]",0.7626480022144314,True,7650554.0,35
"[0.07501538 0.02974266 0.01461338 0.60229072 0.01392601 0.01586608
 0.05131881 0.04243393 0.12188945]",0.6022907178679937,True,2669526.0,39
[0.82383693 0.02033973 0.08550745 0.04581724],0.8238369304329529,True,1273855.0,37
[0.90411911 0.02394242 0.01157736 0.02507556],0.9041191116793634,True,5684221.0,37
[0.66171607 0.13419257 0.013531   0.05043939 0.13122689],0.6617160669489058,True,4268989.0,33
"[0.02820509 0.02093909 0.04116609 0.58976779 0.02910244 0.05493784
 0.01360832 0.01447754 0.18549524]",0.5897677919844561,True,5216035.0,42
[0.03834125 0.79192654 0.01487434 0.01576426 0.11644752],0.7919265436045805,True,2510823.0,34
"[0.07497854 0.02848883 0.01696777 0.01904337 0.01181583 0.30505382
 0.01445319 0.01284237 0.01903929 0.27346084 0.09510205 0.05281276
 0.01957953 0.01698513]",0.3050538248534135,False,5893635.0,74
[0.01613984 0.02026719 0.11642543 0.8133934  0.01166253],0.8133934016613042,True,7434753.0,40
[0.13988082 0.84276567],0.8427656732307361,True,7434494.0,35
"[0.4179586  0.01859353 0.02840341 0.33989725 0.12375733 0.01824859
 0.03772682]",0.41795859593322615,True,578565.0,50
[0.01819739 0.96151202],0.9615120182604614,True,7076813.0,31
"[0.01060822 0.01259479 0.18534536 0.07828956 0.57856321 0.02677263
 0.09621025]",0.5785632131615299,False,4420335.0,40
[0.27519175 0.16578775 0.01479915 0.53782787],0.5378278689013261,True,7328237.0,33
"[0.02381453 0.05507591 0.49331435 0.04592246 0.12046232 0.02343063
 0.02739281 0.12348149 0.06415638]",0.4933143451709084,True,3941590.0,49
"[0.20105224 0.33459092 0.32075365 0.03005017 0.01686102 0.06754819
 0.01392384]",0.33459092013503317,True,1378580.0,50
"[0.01449362 0.06582771 0.03463463 0.01301987 0.43124378 0.02771784
 0.08243428 0.0110295  0.29722825]",0.4312437814708916,False,7663274.0,34
"[0.02300738 0.07366604 0.04020871 0.03473491 0.06945668 0.02589638
 0.38468126 0.084804   0.07080304 0.09389754 0.02873653 0.03213808]",0.3846812630204343,False,5660847.0,48
[0.07141222 0.46716028 0.06168319 0.08219398 0.11323073 0.19398482],0.46716028226940814,True,1264254.0,35
[0.02379303 0.97250862],0.9725086151169635,True,7711745.0,35
[0.99550357],0.9955035700735417,True,7486645.0,18
"[0.40900025 0.34596662 0.01391921 0.09086799 0.02013451 0.02574181
 0.07240029]",0.4090002464178675,True,2747616.0,42
"[0.12974607 0.02026504 0.01360285 0.28590418 0.27328633 0.0107811
 0.01023252 0.01644148 0.09160232 0.10551054 0.01493199]",0.2859041799285832,False,4607975.0,38
[0.01960262 0.05399838 0.34292977 0.5213711  0.05194752],0.5213711004513151,False,4265056.0,46
[0.2108435  0.15903696 0.0543816  0.02054072 0.36900569 0.17600275],0.36900568810578743,False,40670.0,36
"[0.06604512 0.01997358 0.02364465 0.3939044  0.06000219 0.01265603
 0.20125379 0.016927   0.08564499 0.10468962]",0.3939044046140174,True,2482121.0,35
[0.01674572 0.01910129 0.92342887],0.9234288699083983,True,7226250.0,46
[0.97957748],0.9795774793874529,False,5167809.0,31
[0.17546132 0.03051229 0.01788103 0.76466504],0.7646650383821542,False,1279142.0,27
[0.0526542  0.04679712 0.03221266 0.82652356],0.8265235626014836,False,4985127.0,38
[0.01592389 0.9182938  0.05125944],0.9182938001211839,True,2090974.0,35
"[0.134995   0.03168497 0.61783968 0.01516807 0.04308915 0.02919645
 0.01516038 0.08562729]",0.6178396795483502,True,4197091.0,38
[0.02954372 0.06284911 0.10030255 0.02464602 0.03423383 0.71567468],0.7156746766045858,True,7037840.0,37
"[0.01046683 0.14697573 0.01756077 0.25742404 0.27321321 0.03335829
 0.01687281 0.05992516 0.05601589 0.09703402]",0.2732132120694521,True,2264213.0,40
[0.04033393 0.77420625 0.0856305  0.0686555 ],0.7742062541193261,True,5712692.0,48
[0.01702422 0.95878107 0.01931275],0.958781066291623,True,7281588.0,25
[0.99881095],0.9988109544500742,True,7759079.0,36
[0.1899339  0.78243165],0.7824316476080865,False,7663601.0,43
[0.15727602 0.83288575],0.8328857546262906,True,7743359.0,26
[0.49274782 0.01478131 0.03019455 0.10205518 0.35336206],0.492747822030611,True,306439.0,29
"[0.0118752  0.20331879 0.03814253 0.04405775 0.01700946 0.6437756
 0.01703473 0.01013447]",0.6437755981109801,False,778457.0,38
[0.03500222 0.76101874 0.06210106 0.01597368 0.0145377  0.09796582],0.7610187417689271,True,1424477.0,42
"[0.15766258 0.02211379 0.02004091 0.13586083 0.0165143  0.0126466
 0.3193466  0.29619237]",0.31934660238462287,True,4594953.0,38
[0.12898579 0.56066989 0.03667593 0.22222948 0.01207422 0.01037987],0.5606698934883986,True,2556960.0,44
"[0.41404104 0.1576003  0.02863766 0.01243115 0.08172035 0.02853648
 0.15272583 0.10573577]",0.41404104312508905,False,4805960.0,46
"[0.0161139  0.01688829 0.78124665 0.08298792 0.03211081 0.02280333
 0.01574245]",0.7812466456059176,True,4627886.0,49
[0.06491782 0.86791281 0.04392058],0.8679128147094142,True,6436190.0,40
"[0.10777513 0.03670133 0.05438026 0.06443997 0.51084783 0.13803039
 0.016147   0.01059154 0.03882684]",0.5108478261567387,False,1913877.0,45
[0.01117347 0.75166567 0.06575487 0.11425431 0.04429056],0.7516656686775226,True,5812026.0,41
[0.02225775 0.91688335 0.01035634 0.0106869 ],0.9168833536681272,True,4841835.0,47
[0.04684363 0.94294364],0.9429436361203539,True,7138596.0,30
[0.9413604  0.0151556  0.01726858],0.9413603997457357,True,7645766.0,35
"[0.42295026 0.02210974 0.05419535 0.07948444 0.04424833 0.04701582
 0.02852639 0.0123871  0.01688751 0.11023547 0.08516776 0.04925685]",0.42295026242170985,True,615091.0,48
"[0.0409687  0.01640751 0.02535847 0.09795791 0.04549739 0.01660477
 0.73833142]",0.7383314175381815,True,7069293.0,49
"[0.0181093  0.01259118 0.01647812 0.85102698 0.01137269 0.03189665
 0.0330233 ]",0.8510269769984316,True,5057674.0,42
[0.01594368 0.050338   0.10202914 0.01989505 0.75701805 0.02427582],0.7570180482395715,False,4130421.0,47
[0.03797943 0.74536958 0.05921801 0.12217619 0.01328301],0.7453695806732659,True,898202.0,35
"[0.06450714 0.07907786 0.13318628 0.33683725 0.26378808 0.06892486
 0.01592825]",0.3368372482719614,True,3661821.0,54
[0.86263762 0.08528519 0.0124611  0.02361648],0.8626376248103843,True,3893223.0,30
[0.01283412 0.02090831 0.73070878 0.18360226 0.01787156 0.01184574],0.7307087835229491,True,1762289.0,48
[0.06893308 0.0190429  0.01349699 0.27212821 0.03853119 0.5393592 ],0.5393592016778371,False,797279.0,58
[0.74136293 0.01908884 0.19674864],0.7413629348981455,True,1767011.0,33
"[0.01532463 0.57822291 0.03432332 0.0114859  0.08811168 0.21460899
 0.02131826 0.01084705]",0.5782229138138243,True,2185813.0,39
[0.07845771 0.03931944 0.70655677 0.14697206],0.7065567690629876,True,2188106.0,29
[0.09168699 0.12778264 0.5593852  0.18205587 0.01487453],0.5593852008926031,False,3083849.0,43
[0.11863329 0.48253954 0.32735884 0.02807892 0.01678173],0.4825395382502895,True,872554.0,45
[0.83865903 0.15709316],0.8386590253099646,True,7760039.0,38
"[0.06405334 0.03604565 0.05789659 0.02288724 0.02829639 0.15462063
 0.61451362]",0.6145136162678073,False,5239346.0,47
[0.22949148 0.01001866 0.03489425 0.10624917 0.57599187],0.5759918686356418,False,2420779.0,30
"[0.01233127 0.01188309 0.79571743 0.02752913 0.01139186 0.10170405
 0.01272978]",0.795717427888478,True,5097007.0,51
[0.02742733 0.43334073 0.14987831 0.17891568 0.15565464 0.03300136],0.4333407278286808,True,2660608.0,34
[0.06260497 0.04075147 0.15931079 0.55781412 0.13333504],0.5578141180167205,False,4980128.0,52
[0.01203576 0.01683062 0.72166382 0.23702698],0.7216638212081847,True,1785791.0,23
"[0.34965858 0.14632953 0.03378664 0.03089256 0.07668614 0.03559546
 0.02055766 0.20271936 0.07864284]",0.349658578499334,False,1445930.0,40
"[0.01581595 0.21566977 0.01080266 0.02177484 0.02366565 0.08998557
 0.19847044 0.03697139 0.2725888  0.09602656]",0.2725887974957254,False,1071483.0,33
[0.34254826 0.04161701 0.57931643 0.02422255],0.5793164334538371,False,524034.0,37
"[0.61029117 0.01715626 0.08572665 0.06250278 0.01182355 0.04269742
 0.04088664 0.03956791 0.01456285 0.05095076]",0.6102911681398948,True,1758921.0,41
[0.0107605  0.03355012 0.93881205],0.9388120495656969,True,7549891.0,39
[0.99381549],0.9938154909086598,True,7666361.0,31
[0.14123888 0.01201741 0.20373782 0.49949141 0.06767457 0.038655  ],0.4994914061604511,False,4162532.0,43
[0.98658028],0.9865802831432217,True,7672400.0,38
[0.0227399  0.01456947 0.31638189 0.07681732 0.5633669 ],0.5633669022395524,True,7692942.0,25
[0.01688677 0.03020615 0.71423235 0.06861006 0.15198891],0.7142323475628315,True,4664258.0,34
[0.04764161 0.01954401 0.9138296 ],0.9138296005836946,True,7644204.0,27
"[0.01661998 0.01179277 0.10277398 0.06922067 0.13485938 0.010392
 0.10815017 0.32043627 0.05524174 0.12744627 0.0201167 ]",0.3204362740999914,False,5948743.0,35
[0.11894261 0.80088472 0.05920774],0.8008847224104403,True,2304087.0,25
"[0.07239598 0.08015926 0.01140258 0.0235998  0.02554182 0.1511871
 0.62305185]",0.6230518503454847,True,7529676.0,43
[0.02391966 0.94190974],0.941909735550376,True,7403471.0,47
[0.02282866 0.03440023 0.12890982 0.04698854 0.73823315],0.7382331482168356,False,4427987.0,44
[0.19317392 0.04272409 0.0525685  0.67438592],0.6743859246781947,False,925366.0,32
[0.01046654 0.01064701 0.61110354 0.33493491 0.01019029 0.01399313],0.611103541642279,True,2447044.0,43
"[0.09141569 0.01011582 0.0678248  0.01241851 0.04301412 0.03384823
 0.01590246 0.349165   0.02639614 0.32800071]",0.34916499510854454,True,5303727.0,58
"[0.0156296  0.1423869  0.1113957  0.30003118 0.02649698 0.04474638
 0.01993436 0.15498533 0.03380152 0.11501965 0.0144311 ]",0.300031182389695,False,1799635.0,39
[0.07974973 0.14097741 0.01570881 0.61289033 0.1041396  0.01982692],0.6128903308694333,True,6939672.0,39
[0.01073904 0.14171737 0.31257883 0.1349571  0.36793653 0.02324258],0.3679365340972544,True,5473039.0,28
[0.01641713 0.01435763 0.01269116 0.77646431 0.05421646 0.09742072],0.776464305814287,True,4073219.0,42
[0.02599696 0.04237453 0.35196139 0.4169021  0.12760953],0.41690210071365874,False,1753702.0,35
[0.1550005  0.06878205 0.64013136 0.01146727 0.07503458 0.02484624],0.6401313581526327,True,1240256.0,35
[0.02201679 0.68166276 0.01064721 0.20971789 0.04017299],0.6816627624694785,True,3320538.0,70
[0.02438359 0.14868686 0.79683154],0.7968315403063794,True,7268455.0,38
"[0.02714759 0.07287249 0.14336119 0.03099169 0.06661462 0.01840903
 0.11700689 0.41672069 0.07523255]",0.41672068832073245,True,6117652.0,37
[0.98710644],0.9871064448232295,True,7733242.0,51
"[0.02242005 0.04077263 0.79997116 0.01976847 0.03623675 0.01332594
 0.02199874 0.0284424 ]",0.7999711565965811,True,3189577.0,45
[0.23747189 0.01626398 0.02074143 0.08605689 0.02827793 0.60167541],0.6016754132055249,False,467867.0,32
[0.01313926 0.01787055 0.01125081 0.04389254 0.90185737],0.9018573670683224,True,7250917.0,31
[0.1314086 0.8507152],0.8507152001920307,True,7741154.0,46
"[0.01599799 0.05586347 0.35093349 0.01999942 0.1769451  0.02113724
 0.16171679 0.01211966 0.01523665 0.06389776 0.02983243 0.0183431
 0.0422858 ]",0.35093349319159234,True,2398442.0,43
"[0.31016181 0.01372768 0.09382312 0.0307998  0.0150482  0.51064009
 0.01346069]",0.5106400904975472,True,3616315.0,35
[0.7684986  0.21237033],0.7684985995488877,True,2356109.0,40
[0.37186301 0.53654354 0.01467204 0.05993727],0.536543538773875,True,3627629.0,38
[0.01311741 0.01548081 0.02081937 0.05308033 0.8415637  0.02251668],0.8415637040911554,True,7206684.0,43
"[0.04380093 0.35449607 0.1982541  0.01096267 0.03995905 0.01982224
 0.03839664 0.02200205 0.24184565 0.01727834]",0.3544960747452067,False,900604.0,45
"[0.08026483 0.2127942  0.12614471 0.01576342 0.17061579 0.0143703
 0.04802816 0.14477918 0.01122372 0.06286608 0.07164247]",0.21279419532802837,False,3308883.0,44
"[0.72624665 0.0189947  0.01089756 0.04292377 0.03285849 0.01433597
 0.02022075 0.1081226  0.01296807]",0.7262466497384436,True,1136139.0,36
[0.01870328 0.21135113 0.01240763 0.0671364  0.67257133],0.6725713302371403,True,7346776.0,39
[0.54637663 0.02093424 0.03175276 0.05299018 0.01326989 0.30391089],0.5463766273127778,True,2128143.0,55
[0.01521652 0.89117579 0.016037   0.05998295],0.8911757894840018,True,2269252.0,43
"[0.01216337 0.05832204 0.19125391 0.06720198 0.39415558 0.18816693
 0.07111915 0.01063545]",0.39415557736785733,True,3912303.0,36
