all_pOx,max_pOx,correct,gal_Index,num_cand
"[0.04134125 0.13327284 0.08023709 0.06539719 0.24615932 0.02976213
 0.28667722 0.09444574]",0.2866772228126661,False,6777388.0,46
[0.06451079 0.01264957 0.02245945 0.01239578 0.18291013 0.67336789],0.6733678906436849,True,7723413.0,48
[0.05487847 0.93157395],0.9315739469910492,True,6134959.0,28
"[0.41767456 0.10272413 0.0454686  0.04526681 0.14481904 0.0102916
 0.16798706 0.01827299 0.01976227]",0.4176745560296101,True,2551891.0,42
[0.10463183 0.09387699 0.01521504 0.75299071],0.7529907112487813,False,4763033.0,37
[0.97513965],0.9751396546248909,True,6696475.0,34
[0.08502851 0.01702131 0.04152245 0.01775246 0.82391341],0.823913407815056,True,7742165.0,37
[0.01287763 0.7857954  0.18016067],0.785795403606661,True,4447954.0,26
[0.11708597 0.75430453 0.06538079 0.0324111 ],0.7543045294410298,True,3402838.0,36
"[0.06345834 0.05035189 0.03920265 0.06918149 0.01200366 0.03399057
 0.71430543]",0.71430543186373,True,7462578.0,45
"[0.03832026 0.04778767 0.19069967 0.0585661  0.01853141 0.03056386
 0.42849279 0.0734919  0.05775914 0.0210675 ]",0.4284927944511726,False,6020863.0,52
[0.03220955 0.01280193 0.94245896],0.9424589636408478,True,7481027.0,47
[0.05873918 0.01143888 0.71502392 0.02026235 0.14282206 0.01978231],0.7150239158473951,False,6088801.0,39
[0.14670946 0.84506405],0.8450640545200171,True,7479867.0,35
"[0.79696647 0.01038178 0.11234071 0.01504653 0.01215473 0.01082047
 0.02727711]",0.7969664725666621,False,5020605.0,42
"[0.02379656 0.02065461 0.03405031 0.01003532 0.03073917 0.0321402
 0.843083  ]",0.8430830019685223,True,6974561.0,45
"[0.0271487  0.01302211 0.0968709  0.01070525 0.30230557 0.01640502
 0.47538551 0.01277444]",0.47538551239431515,False,3090784.0,59
"[0.20088477 0.04008306 0.02853296 0.05406571 0.02440042 0.19553706
 0.01047892 0.02364612 0.01729526 0.37763112]",0.37763111938794974,True,6529400.0,37
[0.04589444 0.03424113 0.80994169 0.08220365],0.8099416853626469,True,2683798.0,37
[0.27719736 0.21001149 0.01497545 0.27610137 0.06121603 0.14502096],0.27719736169992487,False,6909502.0,36
"[0.07664337 0.18693788 0.15283056 0.22971519 0.01025796 0.24285824
 0.09711324]",0.24285824291281985,False,7471778.0,42
[0.80783529 0.03739926 0.06479502 0.06820872],0.8078352916203687,True,3137834.0,42
[0.01035614 0.01288689 0.81330123 0.10807568 0.01431117],0.8133012253222902,True,1793143.0,57
[0.02390941 0.22362766 0.11637399 0.60839989],0.6083998921628107,True,7654092.0,41
[0.02257017 0.74356305 0.01056465 0.20319966],0.7435630506496903,True,1532621.0,30
"[0.04419075 0.02065351 0.01572824 0.07727729 0.30503327 0.18199391
 0.04137547 0.0254276  0.01052806 0.11408045 0.0263619  0.11454783]",0.3050332693997985,True,4163958.0,34
[0.01000766 0.02812446 0.65940274 0.09138527 0.09778672 0.06819183],0.6594027417352097,True,5089814.0,40
[0.08198307 0.07639381 0.8034408  0.01432192],0.803440803529481,True,4664127.0,38
[0.0154768  0.0677805  0.0918605  0.69612236 0.02843113 0.06155751],0.6961223632770906,True,2731921.0,41
"[0.03991026 0.03151457 0.02093901 0.01193312 0.24039931 0.45641088
 0.05338327 0.13277361]",0.45641087572345834,False,4818887.0,52
[0.01065387 0.17251227 0.01361272 0.36662292 0.02676858 0.3692911 ],0.36929110274418453,False,4512721.0,41
[0.05160119 0.01232995 0.01267897 0.15992839 0.01093439 0.74941587],0.7494158671114538,True,7479877.0,37
"[0.82417877 0.04586293 0.0424504  0.01207946 0.01223301 0.0182205
 0.01753218]",0.8241787692518611,True,1102280.0,34
"[0.1668746  0.03086133 0.01141223 0.01792826 0.68928055 0.01671182
 0.03884318]",0.6892805502365115,True,3220226.0,45
[0.01120826 0.02846172 0.09141834 0.77262285 0.04498353 0.02404795],0.7726228545788225,True,4741258.0,54
"[0.02370452 0.02921602 0.02193932 0.01347522 0.01211402 0.88462238
 0.01039894]",0.8846223805473564,True,6938458.0,43
[0.15679433 0.02279183 0.03542207 0.08760052 0.03499693 0.65039696],0.6503969627602079,True,7361439.0,41
[0.16123313 0.35434133 0.05186577 0.38509503 0.01836726],0.385095029269473,False,1692645.0,48
"[0.0644158  0.0157015  0.38230555 0.02034587 0.04613295 0.10169448
 0.35865595]",0.382305547066051,True,4227301.0,43
[0.01960393 0.02150386 0.04633761 0.50073426 0.02565425 0.36122692],0.5007342608787416,True,5891138.0,37
"[0.0178722  0.01242484 0.04108514 0.15313869 0.06303805 0.01236487
 0.68661695]",0.6866169514406406,True,4681150.0,37
[0.01545617 0.64302794 0.30977255],0.6430279398722423,False,5732450.0,49
[0.01381005 0.72813607 0.03080924 0.22217512],0.7281360726418609,True,7280030.0,48
"[0.27059296 0.02044825 0.02697516 0.19309478 0.19137726 0.03663092
 0.03838831 0.06366521 0.13447993]",0.2705929577554608,False,5773704.0,47
[0.02642345 0.64641645 0.09451853 0.01297517 0.18091558 0.01309498],0.6464164487069849,False,5155771.0,35
[0.17900364 0.02988084 0.61785615 0.09660801 0.05297368],0.6178561468853483,False,5983600.0,42
"[0.04011788 0.07588548 0.02254748 0.37267002 0.01178551 0.05107539
 0.03501606 0.02031463 0.20788525 0.11695689 0.01854385]",0.3726700197658077,True,4580886.0,48
